row,dataset,old_var,new_var,text
202,2021_cross,Q18_8,PSYCH_social_phobia_scale_shaking,"For each question, please indicate the degree to which you feel the statement is characteristic or true of you. - I worry about shaking or trembling when Im watched by other people."
203,2021_cross,Q18_9,PSYCH_social_phobia_scale_bus,"For each question, please indicate the degree to which you feel the statement is characteristic or true of you. - I would get tense if I had to sit facing other people on bus or train."
204,2021_cross,Q18_10,PSYCH_social_phobia_scale_attention,"For each question, please indicate the degree to which you feel the statement is characteristic or true of you. - I worry I might do something to attract the attention of other people."
205,2021_cross,Q18_11,PSYCH_social_phobia_scale_elevator,"For each question, please indicate the degree to which you feel the statement is characteristic or true of you. - When in an elevator, I am tense if people look at me."
206,2021_cross,Q18_12,PSYCH_social_phobia_scale_conspicuous,"For each question, please indicate the degree to which you feel the statement is characteristic or true of you. - I can feel conspicuous standing in line."
207,2021_cross,Q18_13,PSYCH_social_phobia_scale_privacy,"For each question, please indicate the degree to which you feel the statement is characteristic or true of you. - My privacy is important to me."
208,2021_cross,Q137_1,LIFECOURSE_everyday_discrimination_courtesy,"In your day-to-day life, how often do any of the following things happen to you? - You are treated with less courtesy than other people are."
209,2021_cross,Q137_2,LIFECOURSE_everyday_discrimination_respect,"In your day-to-day life, how often do any of the following things happen to you? - You are treated with less respect than other people are."
210,2021_cross,Q137_3,LIFECOURSE_everyday_discrimination_service,"In your day-to-day life, how often do any of the following things happen to you? - You receive poorer service than other people at restaurants or stores."
211,2021_cross,Q137_4,LIFECOURSE_everyday_discrimination_smart,"In your day-to-day life, how often do any of the following things happen to you? - People act as if they think you are not smart."
212,2021_cross,Q137_5,LIFECOURSE_everyday_discrimination_afraid,"In your day-to-day life, how often do any of the following things happen to you? - People act as if they are afraid of you."
213,2021_cross,Q137_6,LIFECOURSE_everyday_discrimination_dishonest,"In your day-to-day life, how often do any of the following things happen to you? - People act as if they think you are dishonest."
214,2021_cross,Q137_7,LIFECOURSE_everyday_discrimination_better_than_me,"In your day-to-day life, how often do any of the following things happen to you? - People act as if theyre better than you are."
215,2021_cross,Q137_8,LIFECOURSE_everyday_discrimination_names,"In your day-to-day life, how often do any of the following things happen to you? - You are called names or insulted."
216,2021_cross,Q137_9,LIFECOURSE_everyday_discrimination_harassed,"In your day-to-day life, how often do any of the following things happen to you? - You are threatened or harassed."
217,2021_cross,Q72,DEMO_ethnicity,Which of the following best describes your race or ethnicity? - Selected Choice
218,2021_cross,Q72_13_TEXT,DEMO_ethnicity_text,"Which of the following best describes your race or ethnicity? - None of the above, I identify as - Text"
219,2021_cross,Q73,DEMO_orientation,"How do you identify, in terms of your sexual orientation? - Selected Choice"
220,2021_cross,Q73_5_TEXT,DEMO_orientation_text,"How do you identify, in terms of your sexual orientation? - None of the above, I identify as - Text"
221,2021_cross,Q74_1,DEMO_education_diploma,Have you received any of the following degrees or certifications? (Check all that apply) - High school diploma or high school equivalency certificate
222,2021_cross,Q74_2,DEMO_education_apprenticeship,"Have you received any of the following degrees or certifications? (Check all that apply) - Certificate of Apprentice, Certificate of Qualification (Journeypersons designation) or other trade certificate or diploma"
223,2021_cross,Q74_3,DEMO_education_college,"Have you received any of the following degrees or certifications? (Check all that apply) - College, CEGEP or other non-university certificate or diploma"
224,2021_cross,Q74_4,DEMO_education_associates,Have you received any of the following degrees or certifications? (Check all that apply) - University certificate or diploma below bachelor level
225,2021_cross,Q74_5,DEMO_education_bachelors,"Have you received any of the following degrees or certifications? (Check all that apply) - Bachelor's degree (e.g., B.A., B.A.(Hons.), B.Sc., B.Ed., LL.B.)"
226,2021_cross,Q74_6,DEMO_education_certificate,Have you received any of the following degrees or certifications? (Check all that apply) - University certificate or diploma above bachelor level
227,2021_cross,Q74_7,DEMO_education_professional,"Have you received any of the following degrees or certifications? (Check all that apply) - Degree in medicine, dentistry, veterinary medicine or optometry (M.D., D.D.S., D.M.D., D.V.M., O.D.)"
228,2021_cross,Q74_8,DEMO_education_masters,"Have you received any of the following degrees or certifications? (Check all that apply) - Master's degree (e.g., M.A., M.Sc., M.Ed., M.B.A.)"
229,2021_cross,Q74_9,DEMO_education_phd,"Have you received any of the following degrees or certifications? (Check all that apply) - Doctorate (e.g., Ph.D.)"
230,2021_cross,Q78,DEMO_student,Are you currently a student?
231,2021_cross,Q75,WORK_hours_per_week,"During the COVID-19 pandemic, how many hours have you typically spent working for pay or in self-employment per week?"
232,2021_cross,Q76_1,WORK_employment_impact_not_employed,Did COVID-19 impact your employment in any of the following ways? (Check all that apply) - I was not employed or self-employed before the COVID-19
233,2021_cross,Q76_2,WORK_employment_impact_laid_off,Did COVID-19 impact your employment in any of the following ways? (Check all that apply) - I was laid off temporarily or permanently
234,2021_cross,Q76_3,WORK_employment_impact_increased_hours,Did COVID-19 impact your employment in any of the following ways? (Check all that apply) - I had my hours of work increased
235,2021_cross,Q76_4,WORK_employment_impact_decreased_hours,Did COVID-19 impact your employment in any of the following ways? (Check all that apply) - I had my hours of work reduced
236,2021_cross,Q76_5,WORK_employment_impact_new_job,Did COVID-19 impact your employment in any of the following ways? (Check all that apply) - I got a new job
237,2021_cross,Q76_6,WORK_employment_impact_no_change,Did COVID-19 impact your employment in any of the following ways? (Check all that apply) - I have had no change in my hours of work
238,2021_cross,Q136,DEMO_occupation,"Please use the drop-down menu below to identify the best matching description of your occupation:Note: If you are unemployed due to the pandemic, please indicate the job that you were doing before you became unemploymed."
239,2021_cross,Q77,WORK_shift_from_home,"During the COVID-19 pandemic, how often have you worked from home?"
240,2021_cross,Q43,GEO_commute_time,How many minutes does it usually take you to get from home to work or school?
241,2021_cross,Q44,GEO_commute_mode,How do you usually get to school or work?
242,2021_cross,Q79,WORK_online_learning,"During the COVID-19 pandemic, how much of your coursework and learning has occured online?"
243,2021_cross,Q80,DEMO_household_income,"What is your best estimate of your total household income received by all household members, from all sources, before taxes and deductions, during the year ending December 31, 2020? Note: Income can come from various sources such as from work, investments, pensions or government. Examples include Employment Insurance, Social Assistance, Child Tax Benefit and other income such as child support, spousal support (alimony) and rental income."
244,2021_cross,Q81_1,PSYCH_cultural_orientation_scale_horizontal_individualism_depend,Please respond to the following items using the scale provided - I'd rather depend on myself than others.
245,2021_cross,Q81_2,PSYCH_cultural_orientation_scale_horizontal_individualism_rely,Please respond to the following items using the scale provided - I rely on myself most of the time; I rarely rely on others
246,2021_cross,Q81_3,PSYCH_cultural_orientation_scale_horizontal_individualism_own_thing,"Please respond to the following items using the scale provided - I often do ""my own thing."""
247,2021_cross,Q81_4,PSYCH_cultural_orientation_scale_horizontal_individualism_important,"Please respond to the following items using the scale provided - My personal identity, independent of others, is very important to me."
248,2021_cross,Q81_5,PSYCH_cultural_orientation_scale_vertical_individualism_better,Please respond to the following items using the scale provided - It is important that I do my job better than others.
249,2021_cross,Q81_6,PSYCH_cultural_orientation_scale_vertical_individualism_winning,Please respond to the following items using the scale provided - Winning is everything.
250,2021_cross,Q81_7,PSYCH_cultural_orientation_scale_vertical_individualism_competition,Please respond to the following items using the scale provided - Competition is the law of nature.
251,2021_cross,Q81_8,PSYCH_cultural_orientation_scale_vertical_individualism_tense,"Please respond to the following items using the scale provided - When another person does better than I do, I get tense and aroused."
252,2021_cross,Q81_9,PSYCH_cultural_orientation_scale_horizontal_collectivism_proud,"Please respond to the following items using the scale provided - If a coworker gets a prize, I would feel proud."
253,2021_cross,Q81_10,PSYCH_cultural_orientation_scale_horizontal_collectivism_important,Please respond to the following items using the scale provided - The well-being of my coworkers is important to me.
254,2021_cross,Q81_11,PSYCH_cultural_orientation_scale_horizontal_collectivism_pleasure,"Please respond to the following items using the scale provided - To me, pleasure is spending time with others"
